경도,위도,설치기관명,설치위치
126.8404962,37.54143461,서울교통공사5호선화곡역,서울교통공사 5호선 화곡역사
126.8110578,37.5614762,도시철도5호선송정역,도시철도 5호선 송정역사
126.8126306,37.57700464,도시철도5호선방화역,도시철도 5호선 방화역사
126.8255481,37.56019746,도시철도5호선마곡역,도시철도 5호선 마곡역사
126.806,37.57226912,도시철도5호개화산역,도시철도 5호선 개화산역사
126.8476647,37.54404976,화곡본동주민센터,화곡본동주민센터
127.0637622,37.57179502,동대문구문화회관,1층로비
127.0478177,37.58324158,동대문세무서,1층 민원실내
127.0618219,37.59633911,동대문구이문건강증진센터,1층 진료실 앞
126.9443428,37.50786957,신동아리버파크,703동 1층 현관로비
126.9451235,37.50742484,신동아리버파크,노인정
126.945983,37.50746939,신동아리버파크,706동 1층 현관로비
126.9451235,37.50742484,신동아리버파크,707동 1층 현관로비
126.9451235,37.50742484,신동아리버파크,701동 1층 현관로비
126.9451235,37.50742484,신동아리버파크,702동 1층 현관로비
126.9290834,37.50043531,동작노인종합복지관,1층 현관
126.9219055,37.56446672,홍익디자인고등학교,3층 중앙 계단 통로
126.9243598,37.507263,대림아파트,관리사무소입구
126.9496905,37.51078943,본동SH빌아파트,관리사무소
126.956113,37.51399235,9호선노들역,역무실
126.9300616,37.51006944,대방종합사회복지관,2층물리치료실
126.9569266,37.51056658,본동종합사회복지관,1층사무실
127.0644235,37.56150169,장한평역(5호선),장한평역사내
127.0686745,37.59096901,휘경동부센트레빌(분양임대),아파트내
127.0056761,37.54716803,남산타운아파트(분양),42동 1~2라인 1층현관
126.9736977,37.53499549,삼각지역(6호선),지하3층  i-센터 옆
126.910056,37.58419367,증산역,안내센터
126.9229674,37.60603923,역촌역,안내센터
127.0214621,37.57081199,롯데캐슬베네치아아파트,생활지원센터
127.0214621,37.57081199,롯데캐슬베네치아아파트,보안사무실
127.018448,37.55853733,신당삼성아파트(분양),경비2초소
127.013808,37.5602931,청구역,역무실 앞
127.0051112,37.5592126,동대입구역,역무실 앞
126.9971701,37.57063731,을지로4가역(5호선),역무실 앞
126.9926517,37.5662763,을지로3가역(3호선),역무실 앞
126.9127997,37.61971637,선일이비즈니스고등학교,1층 중앙현관
126.8201677,37.57424491,방화2종합사회복지관,방화2종합사회복지관 2홀
126.8502089,37.56195043,등촌9종합사회복지관,등촌9종합사회복지관2층복도
126.8508314,37.56079794,등촌7종합사회복지관,등촌7종합사회복지관 3층복도
127.0843882,37.52880086,자양2동주민센터,민원실 내
127.0788582,37.52876144,자양경남아파트관리사무소,101동 엘레베이터 2호기앞(오른쪽벽면)
127.0805355,37.55673093,군자역(7),대합실 쉼터 벽면
127.0863499,37.55425088,아차산역,대합실 하선 승강장 내려가는 입구
127.1036844,37.5452774,광나루역,대합실 카드게이트 옆면
127.0848034,37.56777776,중곡문화체육센터,1층로비
127.0705762,37.53757126,광진문화예술회관,헬스장복도
127.1070543,37.54609971,광진구민체육센터,지하2층 수영장 의무실
127.0662599,37.5340959,자양4동도서관,1층 도서관 복도
127.0651113,37.54026298,광진구다문화가족지원센터,5층 다문화가족쉼터
127.0753735,37.53297409,자양종합사회복지관,로비
127.0970021,37.54113263,광장종합사회복지관,로비
127.0871651,37.55946435,중곡보건지소,중곡종합건강센터 내
127.0801365,37.56880816,중곡3파출소,1층 입구
127.0714119,37.54065938,영존,아트홀
127.0997883,37.55287798,아차산관리사무소,아차산관리사무소 내
127.0732633,37.55022506,세종대학교,광개토관 1층
127.0738059,37.54956699,세종대학교,군자관 1층
127.065483,37.59781476,이문1동주민센터,2층 민원실
127.0705876,37.57847291,장안2동주민센터,주민센터 1층
126.9199223,37.55618343,서교동주민센터,주민센터 민원실(1층)
126.8953981,37.57673218,마포주민편익시설,지하 안내데스크
126.9603022,37.5574545,아현실버문화센터,3층 복도
126.9121598,37.54739138,합정치안센터,1층소내입구
126.890086,37.57703009,상암동DMCC빌딩(jtbc),1층 로비옆 벽면
126.9039171,37.57211192,중암중학교,보건실 내
126.946795,37.54896539,염리삼성래미안아파트,108동5~6라인
126.946795,37.54896539,염리삼성래미안아파트,107동
126.9488093,37.54896868,염리삼성래미안아파트,102동 3~4라인
126.9488093,37.54896868,염리삼성래미안아파트,102동 5~6라인
126.9488093,37.54896868,염리삼성래미안아파트,105동3~4라인
126.946795,37.54896539,염리삼성래미안아파트,106동3~4라인
126.9561619,37.5542563,아현1치안센터,1층소내입구
126.9053628,37.57110397,서울신북초등학교,본관 중앙 현관
126.9394166,37.55473543,서울창천초등학교,1층 현관입구
126.91108,37.55328671,서울성산초등학교,교무실 건물 1층우측복도끝
126.9542582,37.55074529,마포경찰서,본관1층 현관 좌측
126.9476705,37.5463673,서울디자인고등학교,보건실내
126.9207728,37.5524719,서교치안센터,1층소내입구
126.929985,37.61020618,불광역(6호선),안내센터 부근
126.929985,37.61020618,불광역(3호선),역무실 우측 가 게이트 25m
126.9782381,37.55853676,회현역,역무실 앞
126.99411,37.56117313,충무로역(34호선),역무실 앞
127.0075519,37.56507976,동대문역사문화공원역(4호선),고객안내부스 앞
126.9859474,37.56090935,명동역(4호선),역무실 앞
127.0195364,37.56567124,신당역(2호선),역무실 앞
126.9905553,37.56746907,서울청소년센터,1층 입구
127.022787,37.56509222,유락종합사회복지관,민원실
126.9127842,37.60973702,구산보건지소,1층 로비
126.9097104,37.59660548,은평신사데이케어센터,2층 물리치료실
126.9247376,37.58900444,백련산힐스테이트3차,관리사무실
126.9245467,37.59421565,은평청소년수련관,1층로비(안내)
126.9063428,37.60564519,서부장애인종합복지관,2층 주간보호센터 내
127.0751299,37.54954813,세종대학교,학생회관 1층
127.0744389,37.55177179,세종대학교,도서관 1층
127.0765525,37.54911024,서울어린이대공원,정문고객안내센터
127.083141,37.54871385,서울어린이대공원,맹수마을
127.0712157,37.53899806,롯데백화점(건대점),서문
127.0712157,37.53899806,롯데백화점(건대점),정문
127.0667193,37.53158725,뚝섬유원지역,대합실 문 안쪽 벽면
127.0707792,37.53807209,더클래식500,30F 피난안전실 내부
127.0818623,37.53845461,광진구보건소(보건교육실),아차산로 314
127.0976781,37.53891787,광진구민방위교육센터,1층 입구
127.0977196,37.53901514,광진구민방위교육센터,2층 입구
127.0737265,37.54254285,건국대학교,국제학사1층
127.073708,37.5421293,건국대학교,상허기념도서관 3층
127.0737265,37.54254285,건국대학교,새천년관1층
127.0737265,37.54254285,건국대학교,공학관 1층
127.1030122,37.54688177,광장동주민센터,민원실 내
126.8428966,37.56225807,등촌4종합사회복지관,등촌4종합사회복지관 1층복도
126.8422562,37.56538547,등촌1종합사회복지관,등촌1종합사회복지관 2층복도
126.8479197,37.55888772,등촌3동주민센터,등촌3동주민센터
126.8562794,37.5646105,가양강변(아),정문경비실
126.9294408,37.54836164,서강쌍용예가아파트,경비실 앞
126.9311558,37.54407029,서강GS아파트,관리실 입구
126.8823442,37.58186637,상암월드컵파크7단지,관리사무소앞(710동 상가 맞은편)
126.9596131,37.55102475,삼성래미안공덕2차,경비실뒤 감시실
126.9496304,37.53960345,마포삼성아파트,관리사무소내
126.9488584,37.53673433,마포도화우성아파트,관리실옆
126.9019415,37.56624301,마포구청,12층 도서관 입구
126.9194621,37.56309917,경성중학교,1층 교무실 옆 복도
126.9587057,37.54646178,신공덕2차삼성레미안아파트,관리사무소
126.9561372,37.54233788,신공덕삼성임대아파트,관리사무소
126.9011563,37.56429981,성산임대아파트,제2통합경비실
126.9019415,37.56624301,시립서부노인전문요양병원,1층 간호사실
126.9545696,37.54475917,사랑의전화마포종합사회복지관,010-6292-8091
126.9607808,37.55132067,삼성래미안공덕2차임대아파트,관리소 정문
126.9321344,37.54802804,서울시도시철도공사,6호선광흥창역 지하2층대합실
126.9229322,37.5479395,서울시도시철도공사,6호선상수역지하2층대합실
126.9145247,37.54949064,서울교통공사(6호선합정역),6호선합정역 지하3층대합실
126.9097509,37.55559225,서울시도시철도공사,6호선 망원역 지하1층 대합실
126.9551703,37.55377457,서울시도시철도공사,5호선애오개역 지하1층 대합실
126.9504373,37.54446198,서울시도시철도공사,5호선 공덕역 지하1층대합실
127.038253,37.54734217,성수중학교,2층 보건실 앞
127.0564724,37.54792592,성수동아이파크아파트,관리사무소 현관 입구
127.0512981,37.54054009,성수공업고등학교,보건실
127.038253,37.54734217,성수고등학교,본관 1층 엘리베이터 앞
127.0577309,37.55408814,서울특별시립게스트하우스,의무실 앞
127.0227262,37.54385752,서울숲푸르지오아파트,관리동 2층(관리사무소 앞동)
127.0393318,37.54165471,서울숲공원관리사무소,커뮤니티센터 2층
126.8550039,37.51491343,신정3파출소,출입문 우측
126.8619904,37.52191358,신정1동우체국,1층 민원실
126.8288752,37.540575,신월중학교,신월중학교 보건실
126.83068,37.53904591,신월5파출소,출입문 우측
126.827252,37.53592349,신월3치안센터,출입문 우측
126.9048902,37.50334275,대영중학교,대영중학교
126.919028,37.52918888,나이스그룹나이스2사옥,1층
126.9211329,37.52001315,광장아파트(여의도),정문
127.0457204,37.60459952,성북장애인복지관,1층
127.054496,37.61239115,장위2동주민센터,1층
127.0110355,37.54777313,서울동호초등학교,1층 보건실내
127.0351078,37.56812375,서울동명초등학교,본관1층 교무실
126.8624253,37.55364729,서울백석초교,1층복도
126.8247075,37.55185659,마곡수명산파크3단지,관리실앞
126.8171903,37.54747716,메이필드호텔,휘트니스클럽
126.8723507,37.55209431,서울염동초교,중앙현관
126.8409796,37.54826122,우장산아이이편한세상,관리동앞
126.8180317,37.56815091,서울송화초교,본관보건실앞
126.8146438,37.57591942,서울치현초교,어울채
126.8329698,37.54528048,화곡초록(아),관리사무소
126.838163,37.5508811,서울내발산초교,보건실내
126.8216478,37.56308924,서울공항초교,중앙현관
126.8422755,37.5712744,동신대아아파트,관리사무소
126.8637381,37.55857186,가양9-2단지,관리동1층 관리사무소 내
126.83518,37.5446709,화곡3파출소,출입문 정면 벽면
126.8550364,37.55188331,서울등서초교,보건실
126.8560116,37.53909393,서울신곡초교,본관1층 중앙통로
126.8459831,37.54963737,서울우장초교,본관1층 신발장
126.8616681,37.54204516,서울등마초교,보건실앞 현관로비
126.8474724,37.54071221,서울화일초교,보람동2층엘리베이터옆
126.8676002,37.55322433,서울염창초교,본관현관앞
126.8201677,37.57424491,방화2-2단지(그린아파트),213동 경비원 초소
127.1107088,37.55529103,㈜파라다이스워커힐카지노,파라다이스워커힐카지노 지하1층 정문 앞
127.0820143,37.53872796,광진구보건소,광진구보건소 1층 내과
127.0715574,37.53195563,자양동삼성아파트,102동3~4라인 승강기 앞
127.0715574,37.53195563,자양동삼성아파트,103동5~9라인 승강기 옆
126.9446073,37.53858487,서울특별시도시철도공사,5호선마포역 지하1층대합실
126.9232946,37.55640912,서울교통공사(2호선홍대입구역),2호선홍대입구역 역무실앞
126.9462509,37.5565984,서울메트로,이대역 역무실앞(나 게이트 저실 창고 앞 설치)
126.9165616,37.57793475,남가좌삼성래미안클라시스,정문 경비실 안
126.9546555,37.55992841,한성고등학교,1층 보건실
126.9445389,37.58816126,홍제파출소,1층 소내 좌측 벽면
126.9629404,37.56882593,서울금화초등학교,1층 보건실
126.9357541,37.59189052,홍은중학교,본교 중앙현관 입구
126.9295144,37.56151985,연희대우아파트,정문 경비실 우측 벽면
126.9183479,37.58014523,서울연가초등학교,1층 중앙현관
126.9637707,37.5653087,인창고등학교,5층 제2교무실
126.9339637,37.55761209,창서초등학교,보건실
126.9668813,37.56487353,서대문경찰서,본관 2층 종합상황실 좌측 벽
126.9270922,37.5849118,명지중학교,2층 중앙현관 입구
126.9584496,37.56756304,천연뜨란채아파트,주민복지관 1층 벽면
